monad-bayes-0.1.0.0: benchmarks
Running 1 benchmarks...
Benchmark monad-bayes-bench: RUNNING...

model,reference,algorithm,sampler,test,1024,8064,15104,22144,29184,36224,43264,50304,57344,64384
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,2.220899978500967e-3,8.979470890922059e-4,3.3919809128350915e-4,1.729766365077747e-4,1.680550537451796e-4,1.7924308209133952e-4,1.3556943869476703e-4,7.209042628127658e-5,1.7044077323145673e-4,1.3107792378703217e-4
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,1.6442303630180841e-3,8.554499485962648e-4,4.8042955855297784e-4,1.881227116599342e-4,5.097938857655405e-4,2.0299248012236606e-4,3.789178517474437e-4,1.7378507522991592e-4,1.7555421603617828e-4,9.966612918041722e-5
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,6.037624263676496e-3,1.263396292190745e-3,6.72316267660321e-4,7.460329176478637e-4,2.361426356176251e-4,1.653063490804998e-4,1.3300087101185366e-4,1.2426473875849027e-4,6.802229684047586e-5,2.8815222384769414e-5
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,1.6880419785192106e-2,9.626766520645869e-4,1.8733272564756492e-4,5.69807094764326e-4,1.6302387107978728e-4,4.3427446088747153e-4,4.5136720696700694e-4,1.9755194643953072e-4,1.1863392894965487e-4,1.1621531209783382e-4
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,5.915598760677716e-3,6.910692671574497e-4,5.658131352361579e-4,9.884675590820222e-5,2.0586579688689594e-4,2.9803189142038004e-4,1.8725914513037105e-4,8.67086944421698e-5,1.8615947954943508e-4,1.1160062247713958e-4
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,8.261988335370255e-3,1.4401566615512623e-3,4.884677284114271e-4,2.345472002457154e-4,1.1231330934646864e-4,1.90705270147888e-4,6.480256506953845e-5,4.990791243619108e-5,3.766240621574541e-4,1.1084769538697897e-4
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,8.341590593824501e-3,5.336542430005036e-4,4.838150686573019e-4,2.200558596022811e-4,4.258351403890674e-4,1.4286224553486317e-4,9.196999367073729e-5,1.905491887327132e-4,1.0411370603591059e-4,5.157359810626753e-5
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,4.096979057159614e-3,7.147819101286574e-4,4.013488580093545e-4,2.7759269675946925e-4,4.023173472844769e-4,3.924095736075879e-4,1.3243801489870762e-4,2.3989196051229145e-4,1.1614575070616163e-4,1.52728795301871e-4
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,5.90531151889643e-3,5.421155359979734e-4,4.1503422952117225e-4,7.573367618823748e-4,1.5340051864436502e-4,8.471288564402255e-5,1.4813537347148277e-4,1.2092922056566586e-4,1.097037826945208e-4,9.491933037294033e-5
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,5.488571990878699e-3,9.79133865154149e-4,4.202003720286371e-4,5.370272462467849e-4,6.52095987928379e-4,1.586872703479139e-4,1.1722866317653965e-4,3.432645487663126e-4,6.454304609377487e-5,5.2393788657101835e-5
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,8.514669455867768e-3,8.124713520554747e-4,5.393438668648705e-4,4.834370615770817e-4,1.9612273809077943e-4,1.4855614899618864e-4,6.57777504857709e-5,1.693465544431249e-4,1.1897534825536411e-4,1.3996937248388785e-4
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,2.895193141660227e-3,3.4693085752952673e-4,7.56467382735841e-4,8.291490105463675e-4,3.061256989031791e-4,3.5997693994139536e-4,1.823738394556725e-4,2.0696361727184237e-4,1.204208820908615e-4,1.5163768993504793e-4
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,4.886872372405855e-3,4.491972439714877e-4,5.440483433970039e-4,4.2414410403233754e-5,3.3755757368283403e-4,2.7003124370613134e-4,1.0127268485157705e-4,4.232435793504209e-5,6.732864002732862e-5,6.114814235564443e-5
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,9.259968198287723e-3,7.535115706300355e-4,6.251541949200187e-4,5.361650971816945e-4,3.6994350903869717e-4,1.549670129105487e-4,1.5062035240873258e-4,8.917860173742083e-5,1.0697268916823061e-4,1.2442743325525186e-4
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,1.3859939409069635e-3,1.2972273421638083e-3,4.2360149607301287e-4,5.782059649963021e-4,8.283940564742529e-5,3.363518401677025e-4,3.291805267976325e-4,1.5892356783068487e-4,8.030347816148588e-5,1.9650406419731626e-5
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,1.0610900208069894e-2,9.865322869466648e-4,7.588137533092098e-4,2.118520967425968e-5,8.509840954625217e-5,7.900266811701104e-5,9.903292996735896e-5,1.9748065277926802e-4,1.531374828381898e-4,1.6737974993529027e-4
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,7.637742175632229e-3,1.5027950637391744e-3,2.467620758733525e-4,2.289061723580051e-4,2.667740096688638e-4,1.3020876204304643e-4,2.0260976965286734e-4,2.1686197096771232e-4,1.7800501411247146e-4,8.975337948206505e-5
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,3.525932613605275e-3,2.031581965931283e-3,4.8572283759156757e-4,1.5765929542781404e-4,9.388842117344538e-5,7.17146477271361e-5,5.017916584745534e-5,1.5866681616140323e-4,1.1419981211518727e-4,2.6099988740091765e-4
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,6.266352886904259e-3,6.312969225948634e-4,7.500459975603403e-4,5.186658064534382e-4,4.346267244151412e-4,2.434539523365842e-4,6.796172773252583e-5,1.2767441176143998e-4,2.4212088279183233e-4,1.0392619448926655e-4
Dice.dice_hard,Dice.dice_hard,smc,random-fu sampler,KL divergence,1.2167587231182286e-2,1.4243636485650316e-3,5.036515293851708e-4,1.951641500742897e-4,1.3353190264221476e-4,3.089218274108886e-4,8.42159888744886e-5,1.5705634500523535e-4,7.809871437064068e-5,1.4245492915563587e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.022293736235878e-2,1.2433536234576841e-3,3.903356472149495e-4,3.9580807433663357e-4,1.8958352475763348e-4,1.213906138296384e-4,1.4225195765155254e-4,1.4475575620126666e-4,1.3737441517592278e-4,1.1226830238639736e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.1394506505265644e-2,1.8160562954681841e-3,1.5696626773562409e-3,6.433927895121696e-4,3.8581430501865286e-4,3.4381788854825185e-4,2.73312454756758e-4,2.668442208085943e-4,1.926167091038947e-4,1.90478448677804e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,6.412756154425053e-3,6.465731674195987e-4,7.788591396972992e-4,4.2778039849812924e-4,5.059659386834217e-4,3.8928397161655927e-4,4.281069961706304e-4,4.673412517800891e-4,3.795637413656523e-4,3.396807545256752e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,9.510581745226284e-3,8.921016350311405e-4,8.703301383460619e-4,3.826014668778512e-4,2.252504762680909e-4,1.6108367285246544e-4,9.661606484190479e-5,1.8292909309506174e-4,1.9313215013145506e-4,2.1326676713820017e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.0752307465186272e-2,1.8608880648405745e-3,6.476806414142254e-4,6.079628341420639e-4,6.262381911292491e-4,3.831703915944438e-4,2.7332546996254624e-4,2.209327298716332e-4,1.717622053379063e-4,1.558562722559081e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,4.165523786437833e-3,7.225753570630413e-4,3.218731401669704e-4,1.3438038662470818e-4,6.236425924703966e-5,5.6912475753330936e-5,6.0151783846830367e-5,8.36094561596476e-5,9.518245236698033e-5,9.763917240533654e-5
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,8.402245434540781e-3,1.0821986404351111e-3,4.151644701407679e-4,2.699861813010179e-4,9.738866488872146e-5,1.3682572011786197e-4,1.8168594128905956e-4,1.935101167185865e-4,1.2754947541586463e-4,7.419160600543143e-5
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,6.191442551715399e-3,5.26436361401338e-4,2.3796168276053417e-4,4.6965263415148424e-4,4.85681081565932e-4,3.323346821280294e-4,2.1851786599432215e-4,8.85761939869698e-5,7.050505429961194e-5,3.7037547420902626e-5
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,9.078102494399934e-3,6.321814414552613e-4,2.4418257339514177e-4,4.548595283937994e-4,4.6230120994422046e-4,3.9498257845693794e-4,4.319275792530735e-4,3.193055922258818e-4,2.326941411971175e-4,2.1732848713257072e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,2.6990570403677847e-2,7.319808849340554e-4,3.212666967188627e-4,2.5876335956970145e-4,3.2623239822179525e-4,2.0574210058830957e-4,1.3932289941843805e-4,1.272433643452356e-4,1.1231459141072158e-4,1.1034817777505845e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.3552680937099656e-2,1.3442800665239003e-3,9.137846671610205e-4,3.477568672928977e-4,2.589889470174258e-4,2.3167593660768657e-4,1.184260773897767e-4,1.320991344384597e-4,1.5118059151659992e-4,1.5085314996802373e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.5160640728603743e-3,7.086436813625805e-4,3.1528942875358375e-4,2.75859878302265e-4,2.3216405865668463e-4,1.1781268588414214e-4,7.927918678716134e-5,8.850182921564748e-5,1.1418484691712435e-4,9.475060762986006e-5
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.5227424477693893e-2,3.4050018611901905e-4,2.2183733024825074e-4,1.7306294837628162e-4,1.7077236583534414e-4,1.8791000611145946e-4,1.0404727979233545e-4,1.0234284977445095e-4,8.03870694032598e-5,7.996269931797278e-5
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,7.988013973955942e-3,1.2880983481821614e-3,7.673549899096271e-4,5.728459467482445e-4,4.2918297199989026e-4,3.9254249772943347e-4,2.4414110103304664e-4,1.848459306920266e-4,1.7844437131004612e-4,1.874751212733543e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,9.78342866743733e-3,1.7336195392400285e-3,3.5625850612776007e-4,2.335786004469733e-4,3.381866249436926e-4,3.11933986727001e-4,2.3648627216941244e-4,3.028305689513393e-4,2.749778796804948e-4,3.055953160711806e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.1811214099329514e-2,1.7310447326195344e-3,1.3678726436154654e-3,1.1023341229559676e-3,8.948496084240853e-4,4.709236480737839e-4,4.044495684278637e-4,2.585901111708936e-4,2.7195267979576374e-4,2.1506617793748439e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,9.011476641107234e-3,4.5776303927586574e-4,1.3377206919977232e-4,2.1376218387442062e-4,7.396915373591924e-5,9.050617336416782e-5,1.0075752598039079e-4,1.283992654886165e-4,1.24953238979484e-4,1.0879036612997366e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.7953051300056536e-2,1.2129651415410754e-3,5.633600472989646e-4,3.470267570068654e-4,1.7568327524568946e-4,2.198438373463189e-4,1.4158366581621773e-4,1.2708436316409574e-4,1.0768273366048613e-4,6.168966980760409e-5
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.084947984778168e-2,1.3186544976051537e-3,6.171382943618494e-4,7.145504090345763e-4,5.932768659267425e-4,4.013557178291239e-4,2.9073496107748676e-4,1.6214510083400384e-4,1.949056646069562e-4,1.551761744436784e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,9.90767760697091e-3,2.6350353629196214e-3,9.756951717408508e-4,5.38054316019383e-4,4.2816920219628717e-4,5.425907926763055e-4,5.078042283212995e-4,3.617620498419181e-4,2.2854175736864796e-4,1.719301127737227e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,8.562957479436776e-3,5.186986857986245e-4,5.707676222346856e-4,6.37670854613828e-4,3.875694626854279e-4,1.8359390433436208e-4,9.217198201458016e-5,9.685452600713168e-5,9.546074156712754e-5,5.004613440583633e-5
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,8.48014174963412e-3,1.9481624395497835e-3,1.6096345197929422e-3,7.193853649570845e-4,6.375175204193237e-4,6.422644266765615e-4,4.324039878674051e-4,2.558710388767425e-4,2.571083867024059e-4,1.9775651401502726e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,4.350193273814993e-3,4.244366317000302e-4,1.6742935180397264e-4,3.2699621630277395e-4,2.53009688413753e-4,3.036310119445875e-4,2.7697908691929176e-4,3.0711070908495566e-4,2.8796518454566217e-4,2.3235051790903747e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,9.18305145329916e-3,1.0080486485561121e-3,5.176820976454064e-4,7.250338751147352e-4,5.990261374963987e-4,4.6875100098377686e-4,3.7622360493986737e-4,3.091311276155087e-4,3.00841686178978e-4,2.786080128259307e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,9.60004950413293e-3,8.939203810012905e-4,1.2083429880240563e-3,8.880810902336385e-4,5.769186484740816e-4,5.454202302948912e-4,4.89808491721785e-4,3.970269985938598e-4,3.056187431570665e-4,2.1259993189677584e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,8.613749342755127e-3,1.0755376731548516e-3,8.206710962510372e-4,3.7195648448692785e-4,2.7410835403048544e-4,2.3117390765388016e-4,1.721958464446785e-4,9.937076744525095e-5,8.645750184018998e-5,9.057978665724617e-5
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,6.177939508829687e-3,3.862518798096891e-4,3.3086504439862395e-4,2.028958568912508e-4,1.6983036611861334e-4,2.0139678321201137e-4,1.363092796627908e-4,7.079825485451342e-5,6.383636201548758e-5,7.002100142244807e-5
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,9.09400552878675e-3,2.3148621377066976e-3,5.445691155101442e-4,3.493209969223719e-4,3.560008249094114e-4,2.9642479679072497e-4,3.44082951022527e-4,2.686241195826591e-4,2.073456007819032e-4,1.8775427232792745e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,2.531230148149316e-3,7.665923344372977e-4,3.624917752092936e-4,3.1245224028903873e-4,4.898470270352063e-4,5.146864253059259e-4,5.300722499180685e-4,3.964669906209555e-4,2.741084399419052e-4,2.629230232299272e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,8.458067542398646e-3,7.526883748684978e-4,8.344497579381922e-4,3.171147921587843e-4,1.5024630985848152e-4,1.5920752579374217e-4,1.2879168958927886e-4,2.1278860278593553e-4,2.495154988718879e-4,1.7167201291548606e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,3.2193603043515753e-3,1.2932820302115704e-3,8.298056707316526e-4,7.676839677884548e-4,4.3405706883299536e-4,3.685418416093084e-4,3.5063764454569416e-4,3.124011361810321e-4,2.1655237632501614e-4,1.4874838152176067e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,3.8286907467743473e-3,5.391870157502041e-4,1.3729725088608338e-4,1.7720779944073862e-4,2.4581315697659595e-4,1.2083408542895292e-4,2.2972165978266048e-4,2.0922182003132967e-4,1.9231968064868866e-4,2.0513662066921985e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.2527260743542703e-2,1.2144778750795874e-3,5.452925783639268e-4,4.3368026283182996e-4,3.259423897022083e-4,2.058224617882368e-4,2.234264285876231e-4,2.2133329812863884e-4,2.4100006688044606e-4,2.547955700346622e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,6.41671851953257e-3,6.226087922587665e-4,4.0654769924923484e-4,5.864166657145301e-4,3.8423099858327114e-4,3.1052916700976077e-4,3.047366161360941e-4,3.235601403484273e-4,3.439392850125119e-4,2.6374250132719636e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.0571651801530756e-2,9.234440772706126e-4,6.675214732445796e-4,5.245418220057767e-4,1.5455403487166529e-4,7.324821806867037e-5,1.1056265042006967e-4,9.202431018075154e-5,7.677689246107062e-5,1.2456036882818068e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.6653577698180516e-2,1.152939603936291e-3,7.645448407413293e-4,7.601366773240773e-4,8.984193451537215e-4,6.456554748178055e-4,5.621998997618065e-4,5.066231125431628e-4,4.293424449192221e-4,3.996380078811824e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,5.401032046151614e-3,1.2738636557415668e-3,5.199305185149444e-4,2.021353294834633e-4,2.9383131378008746e-4,1.6513064610383486e-4,2.202482941645384e-4,1.3856741908739416e-4,1.654285017375766e-4,1.840702949182167e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,2.423415717630906e-3,1.4071130018794334e-3,1.2329995623483097e-3,4.5009352881090933e-4,3.231286569167417e-4,1.4754417320884537e-4,7.72061039957594e-5,1.048543579607435e-4,8.111978265331677e-5,5.369024773001761e-5
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.4513578039624175e-2,2.1297685748598414e-3,1.0630536084404085e-3,5.613940028716772e-4,6.147564916836798e-4,6.047622259528027e-4,5.021628001053171e-4,2.4064615771257614e-4,2.159588973253821e-4,1.7083627599747406e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,9.946373882402049e-3,7.935269587255591e-4,5.337710244175419e-4,5.270223002176848e-4,4.1219427869427496e-4,3.2562124085478653e-4,3.517977700311847e-4,3.465576873414387e-4,3.094176999566211e-4,1.7075321645281742e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.3070872110711992e-2,8.404093502410765e-4,2.15087131131324e-4,1.7358301946504562e-4,2.5998264760276847e-4,3.2427926500691443e-4,3.2409178041606064e-4,3.4861397327633323e-4,2.468109210266413e-4,2.296244064796584e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.0364187756439113e-2,7.228853957940234e-4,5.99800317947911e-4,6.439710001360276e-4,5.359760588062771e-4,3.116405765996793e-4,3.9274934245407905e-4,3.67404605645871e-4,5.392697058540595e-4,4.410822051047218e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,6.146257153056209e-3,9.379026766746457e-4,4.411165535472978e-4,5.720172021131083e-4,3.3348180832242207e-4,3.813492753194194e-4,3.455843891269368e-4,2.6647731319534026e-4,2.2505725983164212e-4,1.64309351008411e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.0145599383527106e-2,1.2864925965390141e-3,7.037701226265489e-4,4.722131461885657e-4,1.2871903345211533e-4,1.3057813477146743e-4,1.3524973829908798e-4,9.783149681133322e-5,9.58319177751052e-5,7.739433595901186e-5
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,6.539374095030417e-3,1.1202623233374418e-3,8.18894745678078e-4,3.516645784117751e-4,2.988849416557238e-4,2.7418401967904357e-4,1.936197135367528e-4,1.8313295635663095e-4,1.507507882520403e-4,1.4779731402715158e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.3623099252511909e-2,9.553869997724754e-4,7.546211787293031e-4,2.713020040843034e-4,2.893555587594536e-4,2.5129048841892243e-4,3.3921697642625846e-4,2.8698227703079297e-4,1.8623526847841906e-4,1.3592247984618375e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,8.150602696820981e-3,6.099646968754182e-4,4.166824138115355e-4,2.0427684858465115e-4,3.884934852348954e-4,4.320687814552191e-4,4.386665964279737e-4,3.1015956518491293e-4,3.0885618965823913e-4,1.9632617569488185e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,1.7717169372072676e-2,1.5188442655769306e-3,1.0382673388450807e-3,5.685313614518515e-4,4.927117855566683e-4,4.56381094505278e-4,3.730626274203483e-4,2.0463927225488856e-4,2.2471948300040577e-4,2.1039798195866558e-4
Dice.dice_soft,Dice.dice_soft,mh by time,monad-bayes sampler,KL divergence,3.394304827780149e-3,8.516876943620122e-4,3.5008411927124925e-4,3.7970751539211285e-4,2.537447061635942e-4,3.0856071106509823e-4,1.8167783886563157e-4,2.4031665850733587e-4,1.6447151976119705e-4,1.535792721007829e-4
